clade_name	NCBI_tax_id	SRS149181	SRS149075	SRS148817	SRS148784	SRS148196	SRS148159	SRS147766	SRS147346	SRS146764	SRS145497	SRS144714	SRS144506	SRS144362	SRS144297	SRS143991	SRS143876	SRS143780	SRS143598	SRS143417	SRS143342	SRS143181	SRS143148	SRS143070	SRS142781	SRS142712	SRS142599	SRS142542	SRS142505	SRS142503	SRS140645	SRS140513	SRS140492	SRS105082	SRS104400	SRS104197	SRS103987	SRS101433	SRS101376	SRS100021	SRS098881	SRS098827	SRS098717	SRS098655	SRS098514	SRS097958	SRS097920	SRS097889	SRS078665	SRS078419	SRS078242	SRS077849	SRS077753	SRS077641	SRS077589	SRS077552	SRS077502	SRS077454	SRS077392	SRS077294	SRS077231	SRS077194	SRS077127	SRS076929	SRS076876	SRS076756	SRS075984	SRS075878	SRS075773	SRS075341	SRS075078	SRS074964	SRS074670	SRS064973	SRS063518	SRS063489	SRS058070	SRS056273	SRS055533	SRS054352	SRS053649	SRS053573	SRS053356	SRS050026	SRS049896	SRS049402	SRS045739	SRS045528	SRS043667	SRS024663	SRS021219	SRS021153	SRS020622	SRS017916	SRS016438	SRS016437	SRS013639	SRS013638	SRS013098	SRS012969	SRS012849
s__Clostridium_perfringens	2|1239|186801|186802|31979|1485|1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226	0	0.01796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_167	2|1239|186801|186802|31979|1485|1262777	0	0	0	0	0.24536	0.00389	0	0	0	0	0	0.05063	0.03243	0	0	0	0	0	0	0	0	0	0	0	0	0.00442	0	0	0	0	0	0	0	0	0	0	0.11472	0	0	0	0	0	0	0	0	0	0	0	0.04866	0.18688	0.01728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29951	0.04443	0.67386	0	0	0	0	0	0.50971	0.28586	0	0	0	0	0	0	0.04703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0.06391	0
s__Clostridium_sp_CAG_242	2|1239|186801|186802|31979|1485|1262783	0	0	0	0.00788	0	0.0152	0	0	0	0	0	0	0.01002	0.00134	0.20455	0	0	0	0	0.02515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15793	0	0	0	0	0	0	0	0.35641	0	0	0.00013	0.04527	0	0	0	0	0	0	0	0	0.00327	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_253	2|1239|186801|186802|31979|1485|1262785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2866	0	0	0.00164	0	0	0	0	0.14832	0.03056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347	0	0	0	0	0.00582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_299	2|1239|186801|186802|31979|1485|1262792	0	0	0	0	0	0.01581	0	0	0	0	0	0	0	0	0	0.00067	0	0.0105	0	0.00078	0	0	0	0	0	0	0	0	0	0.00605	0	0	0	0	0	0.00681	0	0	0.00656	0	0.00205	0	0	0.15807	0	0	0	0	0	0.00043	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_411	2|1239|186801|186802|31979|1485|1262802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_58	2|1239|186801|186802|31979|1485|1262824	0.16774	0.01698	0	0.03748	0.0667	0.05519	0.13193	0	0.03169	0	0.07561	0.12611	0.07226	0.03408	0.22497	0.04779	0.03097	0.04561	0	0.03411	0	0	0	0	0	0.01871	0.01198	0	0	0	0.00391	0.0449	0.04056	0.18736	1.38034	0.02529	0.00301	0	0	0	0.00301	0.17579	0.04006	0.12721	0.07983	0	0.05624	0.00121	0.05046	0.02269	0	0.00266	0	0.00303	0.10043	0.35837	0	0	0.05112	0.0128	0.02939	0.05833	0.01907	0.02503	0.00485	0.01093	0	0.06816	0.01136	0.01096	0	0.0548	0	0.05091	0.00458	0.02419	0	0	0	0	0	0	0.00351	0	0.0187	0.01589	0.06354	0	0.01309	0	0	0.00449	0	0.00159	0	0	0	0	0	0.04417
s__Clostridium_sp_CAG_678	2|1239|186801|186802|31979|1485|1262831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06792	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_CAG_964	2|1239|186801|186802|31979|1485|1262848	0	0	0	0	0	0	0	0	0	0	0	0	0.40094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_D5	2|1239|186801|186802|31979|1485|556261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07152	0	0	0	0	0	0	0.01355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_sp_chh4_2	2|1239|186801|186802|31979|1485|2067550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0.00395	0	0	0	0	0	0	0	0	0.00056	0.01009	0	0	0	0	0	0	0.01394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Hungatella_hathewayi	2|1239|186801|186802|31979|1649459|154046	0	0	0	0	0.00305	0	0	0	0	0	0	0	0.00264	0	0.00065	0	0.00293	0.00206	0	0	0	0	0	0	0.00491	0	0	0.02781	0	0	0	0.00479	0	0	0.00089	0	0	0	0.00207	0	0	0.2726	0.12621	0.00201	0	0.00448	0.03983	0	0	0	0	0	0	0	0	0.02202	0.13279	0	0	0	0	0.0045	0	0	0	0	0	0.00062	0	0.01875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096	0	0.0005	0	0	0.00191	0.05796	0	0	0	0	0	0	0.00078	0	0
s__Lactonifactor_longoviformis	2|1239|186801|186802|31979|420345|341220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0
s__Eubacterium_sulci	2|1239|186801|186802|543314||143393	0	0	0	0	0.00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00095	0.00112	0	0	0	0	0.00852	0	0	0	0	0	0	0	0	0	0	0	0.00574	0	0.00263	0.0018	0	0	0	0	0	0	0	0.00551	0	0	0	0	0	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0	0	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01437	0.00854	0	0	0
s__Mogibacterium_diversum	2|1239|186801|186802|543314|86331|114527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0
s__Bacteroides_pectinophilus	2|1239|186801|186802|||384638	0	0	0	0	0	0	0	0.01518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3308	0	0
s__Clostridiales_bacterium_1_7_47FAA	2|1239|186801|186802|||457421	0	0	0	0	0.00033	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00405	0	0	0	0	0	0	0	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridiales_bacterium_CHKCI006	2|1239|186801|186802|||1780379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Intestinimonas_butyriciproducens	2|1239|186801|186802||1392389|1297617	0.00928	0.03399	0.05251	0.04531	0.00138	0.002	0.00855	0.00118	0.01599	0	0.01751	0.04402	0.02629	0.00178	0.0174	0.00527	0	0	0.0186	0.00079	0	0.0478	0	0	0	0.04957	0.01483	0	0.02013	0	0.01572	0.06912	0	0.00984	0.00947	0	0.10875	0	0	0.00063	0	0	0	0	0.009	0.10704	0	0.01538	0.00547	0.00438	0.08687	0.07441	0.0254	0.02297	0.01339	0.30332	0	0	0.01106	0.02792	0.00705	0.00595	0.15301	0	0.01319	0.01839	0.03366	0.00584	0.00787	0	0	0	0	0	0.0022	0.01638	0.0009	0.14488	0.00485	0	0	0.04382	0	0	0.00913	0	0.20873	0	0.00057	0.00599	0.00295	0	0.01612	0.00542	0.00377	0.05452	0.03446	0.02223	0.09376	0.06795
s__Lawsonibacter_asaccharolyticus	2|1239|186801|186802||2172004|2108523	0.05956	0.04851	0.03114	0.00593	0.00092	0.07448	0.11359	0.07954	0.43551	0.00844	0.05485	0.00458	0.01152	0.03487	0.04155	0.02889	0.05855	0.1253	0.00334	0.04026	0.0177	0.00765	0.00544	0	0.01309	0.23096	0.0004	0	0.02122	0	0.00055	0.10126	0.0136	0.04159	0.21374	0.01086	0.01222	0.03482	0	0.00201	0.01625	0.05175	0.01337	0.19512	0.04793	0.00551	0.12899	0.00467	0.00047	0.07334	0.018	0	0.01457	0.08657	0.00953	0.00361	0	0.25042	0.02315	0.00317	0.00127	0.05397	0.01202	0	0.00088	0.00733	0.11785	0.0334	0	0.12976	0.007	0	0.00388	0.0106	0.02058	0	0.02046	0	0.32037	0.00021	0.00363	0.23436	0.00379	0.00055	0.87365	0	0	0	0	0.00272	0	0	0.06056	0	0	0.00725	0.00057	0.04129	0.01114	0.06136
s__Monoglobus_pectinilyticus	2|1239|186801|186802||2039302|1981510	0	0.08196	0.0019	0	0.05402	0.07628	0.13019	0	0	0	0.03019	0	0	0.01315	0.00386	0	0.0215	0.01521	0.00356	0.08247	0	0	0.00382	0.16733	0	0	0.00205	0.02338	0.01307	0	0	0.01109	0	0.78576	0.10354	0	0	0	0	0.16953	0.07146	0.02403	0	0.03824	0	0.27594	0.06299	0	0	0.01811	0	0.0755	0	0	0.04003	0	0	0	0.01557	0	0	0	0	0	0.01459	0.1278	0	0	0.05562	0.00952	0.03162	0	0	0	0.04116	0.03201	0	0.03901	0	0	0.0372	0	0	0	0.01614	0	0.31872	0	0.02638	0.00289	0	0.00314	0.03541	0	0	0	0	0	0	0
s__Anaerofustis_stercorihominis	2|1239|186801|186802|186806|264995|214853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0
s__Eubacterium_coprostanoligenes	2|1239|186801|186802|186806|1730|290054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_dolichum_CAG_375	2|1239|186801|186802|186806|1730|1263076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968	0	0	0	0	0	0	0	0	0	0	0	0	0.04045	0	0.12046	0	0	0	0	0	0	0	0	0.00171	0	0	0.03989	0	0	0	0	0	0.00724	0	0	0	0	0	0	0.00035	0.02475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201	0
s__Eubacterium_eligens	2|1239|186801|186802|186806|1730|39485	1.30326	0.08941	0.32571	2.242	1.5359	0.92287	1.18344	0.10458	1.3624	0.27843	1.53596	0.10952	0.14723	0.18632	1.19665	0.11528	0	0.28835	0.26909	0.3796	0	2.53029	0.16777	0.08597	0	1.17707	0.24628	0	2.02497	0	0.38229	0.61993	0.47909	2.39227	0.5332	0.0224	0.61804	0.47745	0	0.22589	0.02335	0	0	1.38125	0.14912	0.59406	0	0	0.21052	0.1454	0.12518	0.00226	1.71808	0	0.33852	1.06557	0	0.09984	0.14793	0.7814	0.3936	0.31593	9.26088	0	0.18396	0.64084	0.14518	0.45372	0	0.49404	0	0.11019	0.00946	0.26111	0.00961	0	0.01208	0.46635	0.02084	0.0972	0	0	0	1.72795	0.04565	0.18892	0	0	0.89341	0	0	0	0.42988	0	0	0.06718	0.07892	0	0.07021	0.33643
s__Eubacterium_hallii	2|1239|186801|186802|186806|1730|39488	0.01536	0.00784	0	0.02444	0.019	0.50384	0.00516	0.06945	0.00194	0	0.01012	0.0083	0.048	0.05314	0.16818	3e-05	0.00564	0	0.00837	0.40092	0.00154	0.01786	0.00196	0	0.02266	0.07719	0.00073	0.00158	0.06454	0	0.00724	0.1549	0.00352	0.00442	0	0	0.01101	0.02923	0.04166	0.03134	0.01694	0.18892	0.02236	0.01343	0.00814	0.02081	0.06197	0.00583	0.00418	0.04931	0.04473	0.01731	0.00372	0	0.0567	0.08935	0.11256	0.27674	0.01168	0.00015	0.00167	0	0.02637	0.00295	0	0.00042	0.04769	0.0213	0.00394	0.03001	0.00057	0.0072	0.00247	0.06289	0	0.01568	0.05267	0.02778	0	0	0	0.08542	0.01023	0.00491	0.39786	0.00651	0.33528	0	0.00312	0.00535	0	0	0	0	0	0.11851	0.07024	0.01932	0.24219	0.0262
s__Eubacterium_ramulus	2|1239|186801|186802|186806|1730|39490	0.09251	0	0	0.00496	0.03628	0.15988	0	0.01313	0	0.00116	0.08706	0.0153	0.00054	0.00098	0.27027	0.0085	0	0.0086	0.02919	0.02097	0.00075	0.00082	0	0.01681	0	0.00362	0	0	0.01232	0	0.01142	0.00895	0.00534	0.01279	0	0.00154	0.02185	0.03544	0.02823	0.0757	0.03725	0.02116	0.00678	0.24288	0.06821	0.03285	0	0.01109	0.00374	0	0.02693	0	0.02751	0.00452	0.05638	0	0	0	0.00886	0.00582	0.01377	0.0068	0.01334	0	0.0089	0	0	0	0.00603	0.03092	0.01823	0	0	0.14262	0	0.03293	0.01644	0	0	0	0.00568	0.00524	0.00807	0.00139	0.01722	0	0	0.00299	0.00629	0	0.00546	0	0	0	0	0.00826	0.00199	0	0.00944	0
s__Eubacterium_sp_CAG_180	2|1239|186801|186802|186806|1730|1262882	0	0	0	0	0	0	0	0.67974	0	0.00123	0.00762	0	0	0.14297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1082	0	0.21093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1486	0	0	0	0	0	0	0.19673	0	0	0	0	0	0	0	0	0	1.41338	0	0	0	0	0.04667	0	0.23836	0	0	0	0	5.39586	0	0.30067	0	0.15838	0	0	0.02624	0	0	0	0.23544	0	0	0.24475	0.21848	0	0	0
s__Eubacterium_sp_CAG_251	2|1239|186801|186802|186806|1730|1262886	0	0	0	0.12158	0	0	0	0	0	0	2.90151	0	0	0.08093	0	0.03588	0	0	0	0	0	0.03234	0	0	0	0	0	0	0.06032	0	0.09527	0	0.06645	0	0	0	0	0	0	0	0	0	0	0	0.58848	0.24819	0	0.03955	0.06858	0	0	0	0	0.01436	0	0	0	0	0.86764	0	0	0.2433	0	0	0	0.07473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04213	0.28305	0	0	0	0	0	0	0	0	0.16021	0	0	0	0	0	0	0
s__Eubacterium_sp_CAG_274	2|1239|186801|186802|186806|1730|1262888	0	0	0	0	0.08665	0	0	0.01801	0	0	0	0	0	0	0	0	0.10436	0.00689	0	0	0	0	0	0	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03986	0	0	0.00148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00579	0	0	0	0	0	0	0	0	0	0	0	0.01588	0	0	0	0	0	0.00783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_sp_CAG_38	2|1239|186801|186802|186806|1730|1262889	0.00265	0.1258	0	0.60308	0.0032	0.08128	0	0.6904	0	0	0.05498	0	0	0.06731	0	0	0.00718	0.55678	0	0	0	0.24638	0.60723	0.01427	0.3	0.01696	0.15174	0.00995	1.96435	0	0.00341	0.37665	0	0	0	0.00419	0.0071	0.03943	0	0	0.15715	0.01162	0	1.03699	0.00913	0.24154	0.0058	0.00144	0	0.20394	0	0.00114	0	0.03029	0	0.11807	0	0.00037	0	0.27508	0.45883	0	0	0.06143	0.04572	0.03914	0.06778	0.02474	0.00793	0.13375	0	0.02226	0.01548	0	0	0	0.0192	0	0.02326	0	0.25734	0.09803	0.00977	0.04127	0	0.00542	0.01502	0	0.11878	0	0	0	0	0	0	0	0	0.10434	0	0
s__Eubacterium_sp_OM08_24	2|1239|186801|186802|186806|1730|2292352	0	0	0	0.02653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01069	0	0	0	0	0	0	0	0	0.00824	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Eubacterium_ventriosum	2|1239|186801|186802|186806|1730|39496	0.00932	0.14109	0.04324	0.13877	0.42352	0.71567	0	0.14995	0.12223	0.00094	0.01469	0.22539	0.2231	0.06564	0	0.09746	0.14847	0	0.34912	0	0.12995	0.13409	2.10113	0.03916	0	0.02023	0.03411	0	0.18725	0	0.01173	0.14175	0.14481	0	0	0.00376	0	0.02681	0	0.14466	0	0	0	0	0.0347	0.1233	0	0	0.01928	0	0.00188	0	0	0	0	0	0	0	0	0.00569	0.04208	0	0.27012	0	0.01565	0.05977	0	0.10539	0.01371	0	0	0.01724	0.00171	0.02676	0	0.01321	0	0	0.03435	0.00237	0	0	0	0.0372	0.00024	0.03822	0	0.00322	0	0	0	0.00602	0.10824	0	0	0.27267	0.24517	0.06355	0	0
s__Mageeibacillus_indolicus	2|1239|186801|186802|2304686|1637257|884684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097	0	0	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0
s__Anaerostipes_caccae	2|1239|186801|186802|186803|207244|105841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00274	0	0	0	0	0	0	0	0	0
s__Anaerostipes_hadrus	2|1239|186801|186802|186803|207244|649756	1.14513	0.03087	0.00537	0.02932	1.06041	0.94534	0.05109	0.02241	0.00656	0.01509	0.05364	0.00226	0.66933	0.0148	0.09026	0.02832	0.01763	0.02487	0.04881	0.07718	0.01123	0	0.0179	0.01225	0.00049	0.18518	0.00262	0	0.4883	0.01753	0.0015	0.22062	0.00023	0.03207	0.00482	0.00013	0.14262	0	0.03259	0.09188	0.07523	0.0997	0.02327	0.52018	0.00538	0.06615	0.07235	0.0033	0.01776	0.00338	0.01172	0.04488	0.0034	0.0124	0.10923	1.45332	0.81946	1.51125	0.00053	0.00178	0.03135	0.05921	0.09091	0	0.01921	0.01048	0.04347	0.03003	0.00447	0.04729	0.08555	0.03735	0.01183	0.03996	0	0.05074	0.19745	0.44844	0	0.00508	0.06196	0.11913	0.00191	0.00117	0.22488	0.02399	0.03052	0.00022	0.00442	0	0	0.00688	0.03242	0.00474	0.00607	0.01369	0.00854	0.04948	0.03344	0
s__Anaerotignum_lactatifermentans	2|1239|186801|186802|186803|2039240|160404	0	0	0	0	0	0	0.00712	0	0	0	0	0	0	0	0	0.02699	0	0	0	0	0	0	0	0.00456	0	0	0	0.01321	0	0.01421	0.01702	0	0.01853	0	0.00852	0	0	0	0.03895	0	0	0.1613	0	0	0	0	0	0	0	0	0	0.04283	0	0	0	0	0.07715	0	0.02975	0	0	0.03439	0	0.00256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01555	0	0.10407	0	0	0.00137	0.05813	0.00085	0	0	0	0.0238	0.0131	0	0	0
s__Blautia_coccoides	2|1239|186801|186802|186803|572511|1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0	0	0	0	0	0	0	0	0
s__Blautia_hansenii	2|1239|186801|186802|186803|572511|1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11601	0	0	0	0	0	0	0	0	0.01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265	0	0	0.01488	0	0	0	0	0	0	0.00317	0	0	0	0	0	0	0.00456	0	0	0.07344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Blautia_hydrogenotrophica	2|1239|186801|186802|186803|572511|53443	0.00219	0	0	0	0	0.01436	0	0	0.01708	0	0	0	0	0	0.08911	0.00029	0	0.01232	0	0.01463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443	0	0	0	0.00911	0	0.00018	0.02931	0.01147	0.00987	0	0	0	0	0	0.00536	0	0.01868	0	0.00975	0.01681	0	0	0	0.00557	0	0	0	0	0	0	0	0.01002	0	0	0	0.00238	0	0	0	0	0	0.00052	0	0	0	0	0	0	0	0.00204	0	0.06149	0	0	0	0	0	0	0	0	0.01674	0.00884	0.00879	0	0
s__Blautia_obeum	2|1239|186801|186802|186803|572511|40520	0.03685	0.02133	0.02065	0.00791	0.14767	0.38566	0.01969	0.03388	0.07147	0.00074	0.08773	0.09391	0.09386	0.04613	0.0441	0.00761	0	0.00624	0.0297	0.08035	0.00413	0.00208	0	0	0.03268	0.26068	0.02362	0	0.03645	0	0.00399	0.2241	0.01216	0.29423	0.02219	0.00069	0.00901	0.0089	0	0.029	0.00475	0.00417	0.03663	0.03679	0.05904	0.02058	0	0.00167	0.00288	0.05785	0.10994	0.00292	0.02545	0	0.00128	0	0.0326	0.0923	0.06026	0.06074	0.03116	0.03673	0.08203	0	0.02339	0.01172	0.1554	0.21916	0.00361	0.1647	0.00484	0.02412	0	0.0372	0	0.0228	0.06872	0	0	0	0	0	0.00392	0.15617	0.15971	0.0019	0.0101	0	0.01859	0	0	0	0	0	0	0.0341	0.01517	0.00729	0.27338	0.00083
s__Blautia_producta	2|1239|186801|186802|186803|572511|33035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0.00178	0	0	0.01401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04105	0	0	0	0	0	0	0	0	0
s__Blautia_sp_CAG_257	2|1239|186801|186802|186803|572511|1262756	0	0	0	0	0	0	0	0	0.00371	0	0	0	0	0	0.01544	5e-05	0.03887	0.01594	0	0	0	0	0	0.01069	0	0.09106	0.00323	0.44763	0	0.02856	0	0.00515	0	0	0.00343	0	0	0	0.01081	0	0	0	0	0.04844	0	0	0.01283	0.00559	0	0	0	0.02248	0	0	0.00389	0.07472	0.03828	0	0.00621	0	0	0	0	0.10878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02536	0	0.00568	0	0.00747	0	0	0.0018	0.8266	0.00927	0.0144	0.00335	0.00273	0	0	0.0237	0.00189	0
